source_db_id,n_workchains,n_finished,n_finished_ok,n_finished_with_energy,max_submitted_kindex,medium_kindex,well_kindex,ultra_kindex,ultra_converged,max_finished_kindex,ultra_k_mesh,ultra_energy_per_atom,ultra_oscillation_meV_per_atom,ultra_pk
S529061,12,12,12,12,11,3.0,6.0,8.0,True,11.0,"[7, 7, 3]",-2237.397541293167,0.06725833327436703,1829115.0
S529073,11,11,11,11,10,5.0,6.0,7.0,True,10.0,"[2, 2, 6]",-2460.3107465999583,0.4681522914324887,1829296.0
S529101,12,12,12,12,11,6.0,7.0,9.0,True,11.0,"[3, 6, 3]",-2255.8736283256667,0.7275590833160095,1829403.0
S529482,15,15,15,15,14,5.0,8.0,12.0,True,14.0,"[9, 9, 5]",-1356.2121359435,0.9409583833530633,1829633.0
S529545,15,15,15,15,14,7.0,9.0,12.0,True,14.0,"[3, 6, 6]",-2380.65757220075,0.2241801248601405,1829754.0
S529574,22,22,22,22,21,9.0,13.0,18.0,True,21.0,"[16, 16, 4]",-791.2596292854333,0.4611018500781938,1829902.0
S529961,10,10,10,10,9,3.0,3.0,7.0,True,9.0,"[6, 6, 3]",-959.7099166819545,0.5350810909021675,1829998.0
S529962,6,6,6,6,5,1.0,3.0,3.0,True,5.0,"[3, 3, 2]",-653.4445351437466,0.753499393454149,1830056.0
S529991,8,8,8,8,7,4.0,5.0,5.0,True,7.0,"[2, 2, 4]",-2443.650916739964,0.8375620714105025,1830113.0
S530014,8,8,8,8,7,3.0,3.0,4.0,True,7.0,"[4, 4, 2]",-3050.4496169063236,0.5030185293435352,1830165.0
S530102,14,14,14,14,13,6.0,8.0,10.0,True,13.0,"[4, 6, 3]",-3087.6392023580834,0.23879924992797896,1830282.0
S530110,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[4, 4, 2]",-3445.246470073095,0.1951621429725492,1830354.0
S530121,8,8,8,8,7,5.0,5.0,5.0,True,7.0,"[5, 5, 2]",-2555.0528878323,0.8959922001849918,1830500.0
S530135,13,13,13,13,12,4.0,5.0,10.0,True,12.0,"[2, 7, 4]",-3260.6992519237083,0.4399226249915955,1830607.0
S530147,15,15,15,15,14,9.0,9.0,12.0,True,14.0,"[6, 6, 3]",-3442.6782485692916,0.36030149976795656,1830713.0
S530148,13,13,13,13,12,5.0,6.0,10.0,True,12.0,"[4, 4, 8]",-1201.9254069114666,0.7869209000546107,1830805.0
S530150,13,13,13,13,12,4.0,7.0,9.0,True,12.0,"[8, 8, 3]",-3653.59092819925,0.553576375295961,1830904.0
S530406,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[2, 2, 1]",-3059.549928809857,0.355839357325749,1830966.0
S530434,8,8,8,8,7,2.0,2.0,3.0,True,7.0,"[3, 3, 2]",-4082.4435721090476,0.9578997614880791,1831009.0
S530435,8,8,8,8,7,2.0,2.0,5.0,True,7.0,"[5, 5, 2]",-3855.2161351792106,0.7925171053102531,1831100.0
S530525,15,15,15,15,14,8.0,11.0,12.0,True,14.0,"[11, 11, 3]",-1490.7147195361,0.633076100029939,1831233.0
S531055,10,10,10,10,9,2.0,2.0,7.0,True,9.0,"[7, 7, 2]",-2539.0998199831665,0.2855424995686917,1831304.0
S531222,11,11,11,11,10,5.0,5.0,8.0,True,10.0,"[3, 4, 4]",-3510.9417679442918,0.1714698746582144,1831382.0
S531232,12,12,12,12,11,6.0,6.0,9.0,True,11.0,"[9, 9, 2]",-2762.5558021938336,0.7341636664932594,1831477.0
S531273,14,14,14,14,13,7.0,7.0,10.0,True,13.0,"[8, 8, 4]",-2862.1046907879,0.31546970012641395,1831588.0
S531288,8,8,8,8,7,2.0,3.0,5.0,True,7.0,"[4, 4, 3]",-2148.65567172675,0.754263124690624,1831673.0
S531322,11,11,11,11,10,5.0,6.0,8.0,True,10.0,"[4, 4, 6]",-1910.5779451707274,0.4508686815825058,1831762.0
S531357,10,10,10,10,9,4.0,4.0,7.0,True,9.0,"[7, 7, 2]",-888.5838533210667,0.3850800334248561,1831843.0
S531417,16,16,16,16,15,8.0,10.0,13.0,True,15.0,"[12, 12, 3]",-2586.675162479,0.7193615001597209,1831981.0
S531671,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[4, 4, 4]",-2246.321316649676,0.32277402988256654,1832024.0
S531697,18,18,18,18,17,6.0,11.0,14.0,True,17.0,"[11, 11, 5]",-2517.2814530976666,0.817744500182016,1832198.0
S531709,18,18,18,18,17,5.0,8.0,14.0,True,17.0,"[11, 11, 5]",-2218.875448465333,0.31408066706717364,1832337.0
S531724,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[4, 4, 4]",-4235.458508769312,0.4862153755311738,1844931.0
S531883,10,10,10,10,9,3.0,4.0,7.0,True,9.0,"[3, 4, 3]",-3023.9771341095457,0.12557295440274174,1845016.0
S531910,13,13,13,13,12,4.0,7.0,10.0,True,12.0,"[7, 7, 5]",-2213.6412506747915,0.7072435000736732,1845213.0
S531923,14,14,14,14,13,5.0,6.0,11.0,True,13.0,"[8, 8, 5]",-734.9605176545625,0.32540131246605597,1845312.0
S531928,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-733.722660124375,0.344330787470426,1845347.0
S532041,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[4, 4, 2]",-1323.31152671625,0.9776199374300631,1845424.0
S532091,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[3, 3, 2]",-814.8097888510313,0.2935873125124999,1845481.0
S532212,17,17,17,17,16,7.0,9.0,14.0,True,16.0,"[5, 5, 11]",-898.5209531720001,0.9738845000129004,1845620.0
S532372,7,7,7,7,6,2.0,4.0,4.0,True,6.0,"[2, 2, 4]",-3733.4663430655555,0.7649361109542951,1845684.0
S532565,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[2, 2, 2]",-1108.3090061098333,0.7665837499644113,1845867.0
S532626,9,9,9,9,8,3.0,4.0,5.0,True,8.0,"[3, 3, 4]",-2049.092281268,0.8227540938605671,1845924.0
S532657,16,16,16,16,15,9.0,9.0,13.0,True,15.0,"[4, 4, 11]",-4285.862933436714,0.7325380711336038,1846077.0
S532818,11,11,11,11,10,6.0,6.0,8.0,True,10.0,"[3, 5, 3]",-2433.933247653417,0.7010207500570687,1846155.0
S532824,18,18,18,18,17,10.0,10.0,15.0,True,17.0,"[13, 13, 4]",-862.6443870526125,0.7013002000348934,1846315.0
S532844,18,18,18,18,17,8.0,10.0,15.0,True,17.0,"[14, 14, 3]",-1037.8238858065833,0.9276643334032997,1846442.0
S533022,15,15,15,15,14,5.0,7.0,12.0,True,14.0,"[6, 6, 8]",-1577.8674499259375,0.2743174372881185,1846581.0
S533046,11,11,11,11,10,6.0,6.0,7.0,True,10.0,"[6, 6, 3]",-1445.84618438475,0.845936500127209,1846652.0
S533074,8,8,8,8,7,4.0,5.0,5.0,True,7.0,"[2, 3, 3]",-649.1867115981875,0.3217998749960316,1846749.0
S533107,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 1]",-1714.8807251389999,0.5491464166880178,1846785.0
S533239,5,5,5,5,4,0.0,0.0,2.0,True,4.0,"[3, 3, 1]",-2864.4515639293,0.054927200380916474,1846825.0
S533591,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[4, 4, 2]",-2020.76034464925,0.48759199989945046,1846908.0
S533845,15,15,15,15,14,5.0,8.0,12.0,True,14.0,"[5, 5, 9]",-3502.2442523693076,0.7781920767229167,1847014.0
S533934,7,7,7,7,6,2.0,4.0,4.0,True,6.0,"[2, 2, 3]",-222.64333891078437,0.20824857500656435,1847097.0
S534273,13,13,13,13,12,7.0,8.0,9.0,True,12.0,"[7, 7, 4]",-3808.41829545525,0.8430857501480205,1847302.0
S534407,15,15,15,15,14,5.0,5.0,12.0,True,14.0,"[9, 9, 5]",-1652.33073640225,0.760181749910771,1847415.0
S534423,8,8,8,8,7,5.0,5.0,5.0,True,7.0,"[3, 3, 4]",-2663.831744034375,0.3185281252626737,1847505.0
S534425,8,8,8,8,7,2.0,3.0,4.0,True,7.0,"[3, 2, 2]",-1523.6829100268612,0.8756665831697319,1847658.0
S534431,9,9,9,9,8,1.0,5.0,6.0,True,8.0,"[4, 3, 2]",-1553.5993214385626,0.4052532499372319,1847751.0
S534435,5,5,5,5,4,1.0,2.0,2.0,True,4.0,"[3, 3, 3]",-1430.9112822887632,0.21919476330367615,1847787.0
S534446,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 3, 3]",-1728.1287737420478,0.3834708809336007,1847870.0
S534447,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[3, 3, 3]",-1613.2678915440001,0.5035821429828502,1847920.0
S534451,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[2, 4, 2]",-548.3589326533166,0.8074706333900394,1848081.0
S534452,20,20,20,20,19,8.0,13.0,16.0,True,19.0,"[7, 8, 4]",-1957.7900491995,0.6489588331533014,1848246.0
S534457,9,9,9,9,8,5.0,5.0,6.0,True,8.0,"[2, 5, 2]",-625.9219910321,0.4425405001029503,1848317.0
S534458,9,9,9,9,8,5.0,5.0,6.0,True,8.0,"[2, 5, 2]",-2864.50460080055,0.5000883497814357,1848425.0
S534462,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[3, 3, 3]",-1418.572567799125,0.7659326249722653,1848482.0
S534468,11,11,11,11,10,6.0,6.0,8.0,True,10.0,"[6, 6, 4]",-1039.7999150103333,0.4731850833650242,1848596.0
S534488,18,18,18,18,17,5.0,8.0,10.0,True,17.0,"[9, 9, 3]",-1123.8453590189667,0.9818919334065868,1848692.0
S534491,6,6,6,6,5,3.0,3.0,3.0,True,5.0,"[3, 3, 2]",-3913.584870331875,0.83385370862743,1848803.0
S534503,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[4, 4, 4]",-591.2509195154423,0.27596844222443906,1848846.0
S534525,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-2188.71341742537,0.8911200002330588,1848900.0
S534561,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[2, 3, 2]",-1374.4774036864167,0.5101881667997077,1848964.0
S534586,6,6,6,6,5,1.0,3.0,3.0,True,5.0,"[4, 4, 4]",-1450.9554592501945,0.7982625556905987,1849037.0
S534595,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[2, 3, 2]",-265.76264053184167,0.8849466333344935,1849099.0
S534597,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-1701.9327394479706,0.2395794410858798,1849128.0
S534633,19,19,19,19,18,9.0,14.0,16.0,True,18.0,"[12, 12, 6]",-1923.1481106210001,0.8419850000791484,1849283.0
S534642,10,10,10,10,9,2.0,4.0,5.0,True,9.0,"[3, 3, 2]",-1643.7100292510625,0.46514531254615576,1849346.0
S534685,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-4479.6956707025,0.38764178498240653,1849412.0
S534687,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-5337.175274209643,0.5570278572122334,1849468.0
S534689,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-4472.5567252775,0.1956067853825516,1849557.0
S534697,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[2, 1, 2]",-2440.0011091732144,0.33680321439533145,1849599.0
S534712,11,11,11,11,10,4.0,6.0,8.0,True,10.0,"[4, 3, 4]",-2584.227415276,0.7430371247210132,1849737.0
S534779,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[4, 4, 4]",-1496.7607510751875,0.14640375002272776,1849818.0
S534930,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 2]",-797.46978512785,0.01314125006501854,1849848.0
S534935,4,4,4,4,3,1.0,1.0,1.0,True,3.0,"[2, 2, 2]",-991.05770045665,0.8030380749914912,1849878.0
S534993,15,15,15,15,14,8.0,9.0,12.0,True,14.0,"[6, 6, 8]",-1771.6143207915625,0.7997543125384254,1850013.0
S534997,7,7,7,7,6,3.0,4.0,4.0,True,6.0,"[5, 5, 5]",-972.1493730391035,0.6594567586262201,1850094.0
S535226,13,13,13,13,12,7.0,8.0,10.0,True,12.0,"[4, 6, 3]",-2950.1677440041663,0.6769697492927662,1850211.0
S535247,16,16,16,16,15,11.0,11.0,13.0,True,15.0,"[5, 7, 4]",-4152.183182622667,0.8008339991647517,1850374.0
S535249,16,16,16,16,15,8.0,9.0,13.0,True,15.0,"[5, 7, 4]",-2355.0222754483334,0.4064552499585261,1850536.0
S535252,18,18,18,18,17,9.0,11.0,15.0,True,17.0,"[5, 8, 5]",-2196.2528053290835,0.1380150001750735,1850904.0
S535256,16,16,16,16,15,9.0,11.0,12.0,True,15.0,"[4, 7, 4]",-4113.323545542334,0.7327424173126929,1851038.0
S535257,16,16,16,16,15,8.0,11.0,13.0,True,15.0,"[5, 7, 4]",-2247.769202570417,0.7169916661950992,1851181.0
S535258,22,22,22,22,21,9.0,11.0,16.0,True,21.0,"[6, 8, 5]",-2316.1598186600836,0.9821266667131567,1851374.0
S535260,14,14,14,14,13,5.0,6.0,11.0,True,13.0,"[4, 6, 4]",-1472.5845145135,0.5708413334559737,1851533.0
S535263,18,18,18,18,17,8.0,11.0,15.0,True,17.0,"[5, 8, 5]",-3459.302471647083,0.4951527498633368,1851716.0
S535264,14,14,14,14,13,7.0,11.0,11.0,True,13.0,"[4, 6, 4]",-1593.741893456,0.9221946666002623,1851866.0
S535273,15,15,15,15,14,5.0,7.0,12.0,True,14.0,"[4, 7, 4]",-2243.2243979854998,0.8553974166716216,1852017.0
S535300,18,18,18,18,17,6.0,10.0,15.0,True,17.0,"[5, 8, 5]",-2126.52897154475,0.2624406670292956,1852303.0
S535323,9,9,9,9,8,5.0,6.0,6.0,True,8.0,"[3, 4, 2]",-2364.3888991559165,0.6840477499281405,1852544.0
S535324,18,18,18,18,17,7.0,11.0,15.0,True,17.0,"[5, 8, 5]",-2432.7540414195832,0.14126541645964608,1852723.0
S535326,11,11,11,11,10,6.0,6.0,8.0,True,10.0,"[3, 5, 3]",-1662.1717118743334,0.581441750000522,1852812.0
S535663,13,13,13,13,12,5.0,7.0,9.0,True,12.0,"[7, 7, 4]",-3992.9939574188334,0.9516803334008728,1852929.0
S535664,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[5, 5, 2]",-2127.472533755,0.44067833323424566,1853014.0
S535694,23,23,23,23,22,8.0,14.0,20.0,True,22.0,"[7, 10, 6]",-1576.30479122575,0.47514783318547416,1853219.0
S535758,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[4, 4, 3]",-319.61883290828,0.7877534399653996,1853469.0
S535987,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-6603.026226877249,0.9711135007819394,1853536.0
S535997,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-2382.727518824725,0.28818402461183723,1853698.0
S536003,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[5, 5, 5]",-3415.89867436025,0.19894125034625176,1853767.0
S536010,6,6,6,6,5,1.0,3.0,3.0,True,5.0,"[4, 4, 4]",-2576.42804325925,0.981673249953019,1853829.0
S536031,13,13,13,13,12,6.0,6.0,7.0,True,12.0,"[3, 4, 3]",-3150.68246163125,0.7333100834330253,1853918.0
S536066,19,19,19,19,18,9.0,13.0,14.0,True,18.0,"[13, 13, 3]",-1326.369950816875,0.890617375034708,1854082.0
S536067,18,18,18,18,17,8.0,12.0,14.0,True,17.0,"[13, 13, 3]",-1423.258089913125,0.9640482498980418,1854239.0
S536068,18,18,18,18,17,8.0,10.0,15.0,True,17.0,"[14, 14, 3]",-1339.349455628875,0.4789837500993599,1854400.0
S536069,17,17,17,17,16,9.0,12.0,14.0,True,16.0,"[13, 13, 3]",-1446.319993814125,0.4274699999768927,1854532.0
S536071,16,16,16,16,15,8.0,10.0,13.0,True,15.0,"[12, 12, 3]",-1261.215101988375,0.9964922498966189,1854652.0
S536072,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 3]",-2662.8567613033333,0.9261086388505646,1854689.0
S536075,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[4, 4, 4]",-2616.2595657907777,0.22316313879855443,1854779.0
S536077,5,5,5,5,4,1.0,1.0,2.0,True,4.0,"[3, 3, 3]",-2669.3967739789723,0.3532790833560284,1854815.0
S536080,19,19,19,19,18,10.0,11.0,16.0,True,18.0,"[15, 15, 3]",-942.69314189735,0.7163702249499693,1854950.0
S536081,22,22,22,22,21,9.0,10.0,19.0,True,21.0,"[17, 17, 4]",-904.192716207625,0.4905022499315237,1855109.0
S536082,19,19,19,19,18,8.0,11.0,16.0,True,18.0,"[15, 15, 3]",-1060.2574639713125,0.32177188745663443,1855268.0
S536083,19,19,19,19,18,10.0,11.0,16.0,True,18.0,"[15, 15, 3]",-1383.40568895625,0.5932252499860624,1855417.0
S536084,21,21,21,21,20,11.0,13.0,17.0,True,20.0,"[16, 16, 3]",-1343.711944673375,0.4764496247844363,1855579.0
S536085,17,17,17,17,16,8.0,8.0,14.0,True,16.0,"[13, 13, 3]",-1516.59253836375,0.8669001249472785,1855718.0
S536086,15,15,15,15,14,8.0,10.0,11.0,True,14.0,"[11, 11, 2]",-1563.896913710375,0.620474625065981,1855829.0
S536120,24,24,24,24,23,10.0,12.0,21.0,True,23.0,"[8, 8, 15]",-5105.900988245799,0.5346837997421972,1856153.0
S536134,8,8,8,8,7,2.0,2.0,5.0,True,7.0,"[4, 4, 3]",-1728.6324217297858,0.49615660736890277,1856218.0
S536141,8,8,8,8,7,2.0,2.0,3.0,True,7.0,"[3, 3, 2]",-1674.9317453603574,0.9891088927815872,1856437.0
S536149,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[4, 4, 4]",-1255.1519482890344,0.23094996549843927,1856587.0
S536151,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[5, 5, 5]",-1033.5961431152414,0.4932477929742163,1856645.0
S536152,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[4, 4, 4]",-1210.6595312586207,0.7715823448961601,1856690.0
S536154,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-1017.233110606,0.4813851035123662,1856740.0
S536155,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[4, 4, 4]",-1238.786571897138,0.1772081036506279,1856791.0
S536157,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[4, 4, 4]",-1178.1434911618276,0.6112500689141598,1856836.0
S536159,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[5, 5, 5]",-984.7122517416551,0.28346000010515127,1856900.0
S536160,7,7,7,7,6,2.0,2.0,3.0,True,6.0,"[4, 4, 4]",-1206.2675136355517,0.191780034583644,1856947.0
S536162,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-983.8677374378276,0.4966652413713746,1857005.0
S536163,6,6,6,6,5,1.0,2.0,3.0,True,5.0,"[4, 4, 4]",-1227.0278617735862,0.7525459311636951,1857053.0
S536167,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[4, 4, 4]",-1032.7605396823449,0.9043160689543583,1857105.0
S536425,8,8,8,8,7,2.0,3.0,5.0,True,7.0,"[4, 4, 3]",-1554.3715179028216,0.27343014266989485,1857166.0
S536430,8,8,8,8,7,3.0,3.0,5.0,True,7.0,"[4, 4, 3]",-1768.303383456286,0.27633521426650987,1857225.0
S536440,9,9,9,9,8,3.0,3.0,6.0,True,8.0,"[2, 2, 5]",-1178.6732370539737,0.666289000037068,1857386.0
S536482,12,12,12,12,11,4.0,6.0,8.0,True,11.0,"[3, 4, 4]",-3759.985287458875,0.6266269374464173,1857480.0
S536557,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[2, 2, 2]",-442.31519453328127,0.19872440623203147,1857545.0
S536684,13,13,13,13,12,5.0,7.0,10.0,True,12.0,"[8, 8, 4]",-3185.422559845286,0.6148039997242449,1857645.0
S536691,12,12,12,12,11,4.0,6.0,9.0,True,11.0,"[7, 7, 4]",-2800.664154225429,0.9527531428830116,1857832.0
S536699,15,15,15,15,14,10.0,11.0,12.0,True,14.0,"[9, 9, 5]",-3166.822877731286,0.7468197145499289,1857953.0
S536701,12,12,11,11,11,7.0,7.0,9.0,True,11.0,"[7, 7, 4]",-2827.557300021143,0.7400992853945354,1858060.0
S536702,14,14,14,14,13,7.0,7.0,11.0,True,13.0,"[8, 8, 5]",-2860.2424431294285,0.8501219999743626,1858175.0
S536708,14,14,14,14,13,8.0,8.0,10.0,True,13.0,"[8, 8, 4]",-3773.4578263605717,0.961251999342494,1858281.0
S536709,14,14,14,14,13,8.0,8.0,11.0,True,13.0,"[8, 8, 5]",-3904.531880152,0.5414690003817668,1858396.0
S536716,12,12,12,12,11,5.0,6.0,9.0,True,11.0,"[7, 7, 4]",-2906.501711896857,0.6362494286804576,1858556.0
S536768,14,14,14,14,13,7.0,8.0,11.0,True,13.0,"[4, 7, 3]",-837.541770666625,0.3748929375433363,1858666.0
S536869,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[5, 5, 5]",-2172.6511830933,0.21435284998005955,1858719.0
S536973,19,19,19,19,18,6.0,9.0,16.0,True,18.0,"[8, 8, 3]",-534.276912486875,0.09931083332048729,1858971.0
S536993,14,14,14,14,13,5.0,8.0,10.0,True,13.0,"[4, 6, 3]",-2437.614745594083,0.5872692499906407,1859089.0
S536994,13,13,13,13,12,5.0,5.0,8.0,True,12.0,"[3, 5, 3]",-2332.2250888477497,0.825874500151258,1859181.0
S536997,11,11,11,11,10,5.0,7.0,8.0,True,10.0,"[3, 5, 3]",-1800.4528624618333,0.3306672499547858,1859274.0
S537102,7,7,7,7,6,2.0,3.0,4.0,True,6.0,"[4, 4, 2]",-2736.1910431327697,0.48401257754449034,1859324.0
S537106,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-2870.0021954923845,0.19374734574739705,1859374.0
S537116,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-2901.0268449795385,0.6979056538511941,1859424.0
S537118,7,7,7,7,6,3.0,3.0,4.0,True,6.0,"[4, 4, 2]",-2812.1599763625386,0.18729607654677238,1859474.0
S537126,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-954.18568613355,0.5950432499730596,1859518.0
S537128,8,8,8,8,7,2.0,2.0,5.0,True,7.0,"[5, 5, 2]",-1031.2104677039501,0.5218519499976537,1859582.0
S537131,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-2805.3194078725,0.8041688001867442,1859627.0
S537132,6,6,6,6,5,2.0,2.0,3.0,True,5.0,"[3, 3, 2]",-2751.27241472825,0.6121805504335498,1859678.0
S537168,13,13,13,13,12,9.0,9.0,10.0,True,12.0,"[4, 6, 3]",-3220.7332959362498,0.8958695002547756,1859824.0
S537176,14,14,14,14,13,8.0,9.0,11.0,True,13.0,"[5, 6, 3]",-982.0101552735499,0.7489710000072591,1859923.0
S537245,14,14,14,14,13,8.0,9.0,11.0,True,13.0,"[9, 9, 4]",-4259.5308442726,0.4989065000700066,1860122.0
S537320,12,12,12,12,11,4.0,5.0,7.0,True,11.0,"[6, 6, 3]",-2366.3216820505,0.631449500360759,1860197.0
S537607,8,8,8,8,7,5.0,5.0,5.0,True,7.0,"[3, 3, 2]",-794.4810942990714,0.20018471434468665,1872648.0
S537610,8,8,8,8,7,3.0,5.0,5.0,True,7.0,"[3, 3, 2]",-464.35103998777856,0.15416625001307693,1872707.0
S537636,9,9,9,9,8,5.0,5.0,6.0,True,8.0,"[3, 4, 2]",-2172.75366452425,0.5302863332872221,1872804.0
S537637,9,9,9,9,8,5.0,5.0,6.0,True,8.0,"[3, 4, 2]",-2211.7579682605,0.5901747499592602,1872868.0
S537641,21,21,21,21,20,11.0,11.0,16.0,True,20.0,"[5, 9, 5]",-1574.0629876308333,0.4306265834657097,1873027.0
S537647,13,13,13,13,12,5.0,6.0,10.0,True,12.0,"[9, 9, 3]",-1539.8549125487,0.41191269997398194,1873259.0
S537730,14,14,14,14,13,10.0,10.0,11.0,True,13.0,"[4, 6, 4]",-7192.836505449167,0.6333930832624901,1873469.0
S538472,15,15,15,15,14,4.0,7.0,11.0,True,14.0,"[5, 7, 2]",-1860.7069858089164,0.7175033747444104,1873711.0
S538731,20,20,20,20,19,9.0,12.0,17.0,True,19.0,"[7, 7, 12]",-1054.0216092496428,0.49335828566654527,1874045.0
S538736,12,12,12,12,11,6.0,7.0,9.0,True,11.0,"[4, 2, 6]",-1630.43175634025,0.16897841669560876,1874163.0
S538749,9,9,9,9,8,5.0,5.0,5.0,True,8.0,"[2, 4, 2]",-1570.2902362685834,0.9034200832047645,1874220.0
S538750,14,14,14,14,13,7.0,7.0,11.0,True,13.0,"[4, 6, 4]",-1717.1807588453332,0.20040041658830887,1874359.0
S538751,14,14,14,14,13,7.0,7.0,11.0,True,13.0,"[4, 6, 4]",-1691.6178828781667,0.20737408340210095,1874489.0
S538860,5,5,5,5,4,2.0,2.0,2.0,True,4.0,"[3, 3, 3]",-2025.2395930538,0.8089672749065357,1874527.0
S538893,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[2, 4, 2]",-3136.7700599590626,0.5376112499106966,1874615.0
S538894,8,8,8,8,7,4.0,4.0,5.0,True,7.0,"[2, 4, 2]",-3176.029897223125,0.904421250197629,1874674.0
S538930,9,9,9,9,8,4.0,4.0,6.0,True,8.0,"[4, 4, 4]",-657.4215131931667,0.49059288892294717,1874771.0
S539056,10,10,10,10,9,4.0,4.0,7.0,True,9.0,"[4, 1, 5]",-1944.317867815525,0.188555124850609,1874878.0
S539066,25,25,25,25,24,12.0,14.0,21.0,True,24.0,"[6, 6, 17]",-2186.9950530802003,0.9125480000875541,1875048.0
S539068,11,11,11,11,10,4.0,4.0,7.0,True,10.0,"[7, 7, 2]",-2123.8357482062943,0.7073321767165908,1875159.0
S539110,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[4, 4, 4]",-300.37727157439286,0.11624476786664673,1875209.0
S539131,6,6,6,6,5,1.0,1.0,3.0,True,5.0,"[4, 4, 4]",-2020.687030485975,0.28389834983499895,1875285.0
S539135,10,10,10,10,9,6.0,6.0,7.0,True,9.0,"[3, 3, 6]",-2521.4349030456497,0.5931163004788687,1875356.0
S539137,11,11,11,11,10,5.0,5.0,8.0,True,10.0,"[3, 5, 3]",-1578.482058654,0.25195600005645247,1875467.0
S539162,7,7,7,7,6,4.0,4.0,4.0,True,6.0,"[2, 2, 3]",-1869.7751728158332,0.26473744446775527,1875548.0
S539174,10,10,10,10,9,5.0,5.0,7.0,True,9.0,"[6, 6, 3]",-3951.5812261608335,0.9524462498120556,1875621.0
S539202,6,6,6,6,5,2.0,3.0,3.0,True,5.0,"[2, 2, 2]",-728.4430588005833,0.29900074991928705,1875697.0
S539236,10,10,10,10,9,6.0,6.0,7.0,True,9.0,"[6, 6, 3]",-2533.240725089,0.6409074999282893,1875768.0
S539252,4,4,4,4,3,0.0,1.0,1.0,True,3.0,"[2, 2, 1]",-1688.9259150600953,0.7134855000003881,1875830.0
S539355,10,10,10,10,9,6.0,6.0,7.0,True,9.0,"[3, 3, 6]",-2226.5382383105416,0.3957369581257808,1876026.0
S539500,8,8,8,8,7,2.0,2.0,5.0,True,7.0,"[3, 3, 4]",-1445.0483897479999,0.19892267664545216,1876083.0
S539501,7,7,7,7,6,2.0,2.0,4.0,True,6.0,"[3, 3, 3]",-1533.4531035959412,0.7070025294524385,1876164.0
S539529,13,13,13,13,12,6.0,6.0,10.0,True,12.0,"[8, 8, 4]",-1543.4642397454,0.5879057998754433,1876286.0
